batch,acc,batch,loss,size
11,0.937965,11,0.3416,10
12,0.928344,12,0.350784,10
13,0.934489,13,0.37214,10
14,0.937251,14,0.339249,10
15,0.916098,15,0.385549,10
16,0.955139,16,0.290048,10
17,0.889242,17,0.512416,10
18,0.92955,18,0.341603,10
19,0.922712,19,0.399474,10
20,0.944753,20,0.332325,10
21,0.923841,21,0.388384,10
22,0.932765,22,0.34884,10
23,0.879891,23,0.503193,10
24,0.940594,24,0.332854,10
25,0.915927,25,0.414065,10
26,0.901455,26,0.449464,10
27,0.929619,27,0.356063,10
28,0.930884,28,0.357267,10
29,0.934393,29,0.35579,10
30,0.920602,30,0.380551,10
31,0.943758,31,0.332576,10
32,0.930142,32,0.350765,10
33,0.908805,33,0.403316,10
34,0.903404,34,0.446095,10
35,0.940279,35,0.317922,10
36,0.947639,36,0.309763,10
37,0.930784,37,0.357603,10
38,0.956888,38,0.289555,10
39,0.959599,39,0.282335,10
40,0.953018,40,0.296426,10
41,0.940789,41,0.324981,10
42,0.930497,42,0.369693,10
43,0.942333,43,0.335398,10
44,0.93196,44,0.345263,10
45,0.948988,45,0.302586,10
46,0.962048,46,0.288146,10
47,0.904854,47,0.458636,10
48,0.939868,48,0.338064,10
49,0.828488,49,0.694432,10
50,0.917216,50,0.391285,10
51,0.922575,51,0.386545,10
52,0.921343,52,0.397718,10
53,0.929479,53,0.378445,10
54,0.925387,54,0.383725,10
55,0.921425,55,0.365043,10
56,0.907825,56,0.425581,10
57,0.927022,57,0.352149,10
58,0.937863,58,0.366053,10
59,0.895367,59,0.478888,10
60,0.922453,60,0.387607,10
61,0.945271,61,0.323267,10
62,0.949947,62,0.300556,10
63,0.924881,63,0.365228,10
64,0.953353,64,0.30207,10
65,0.916403,65,0.381462,10
66,0.952984,66,0.314054,10
67,0.92117,67,0.360002,10
68,0.952548,68,0.294051,10
69,0.942613,69,0.310542,10
70,0.919667,70,0.375238,10
71,0.926001,71,0.37606,10
72,0.903771,72,0.418241,10
73,0.926256,73,0.361231,10
74,0.926567,74,0.375212,10
75,0.950943,75,0.313482,10
76,0.945481,76,0.312319,10
77,0.935806,77,0.339994,10
78,0.930696,78,0.348413,10
79,0.950427,79,0.306165,10
80,0.921977,80,0.383507,10
81,0.919578,81,0.393732,10
82,0.909246,82,0.416183,10
83,0.930507,83,0.355831,10
84,0.923715,84,0.398345,10
85,0.919135,85,0.417319,10
86,0.96025,86,0.288351,10
87,0.934963,87,0.35598,10
88,0.947081,88,0.30973,10
89,0.947717,89,0.311546,10
90,0.944336,90,0.314578,10
91,0.94505,91,0.30411,10
92,0.936008,92,0.341889,10
93,0.939099,93,0.325568,10
94,0.937425,94,0.342622,10
95,0.947322,95,0.317726,10
96,0.946319,96,0.305021,10
97,0.93944,97,0.327595,10
98,0.934152,98,0.355248,10
99,0.93418,99,0.345264,10
100,0.951834,100,0.305745,10
101,0.958225,101,0.272825,10
102,0.930618,102,0.357614,10
103,0.924977,103,0.371086,10
104,0.936279,104,0.342581,10
105,0.952394,105,0.317771,10
106,0.965777,106,0.260329,10
107,0.927426,107,0.353008,10
108,0.920731,108,0.391493,10
109,0.957988,109,0.292048,10
110,0.927735,110,0.363111,10
111,0.913403,111,0.428253,10
112,0.930942,112,0.369673,10
113,0.908164,113,0.476685,10
114,0.93192,114,0.363363,10
115,0.947657,115,0.304558,10
116,0.945909,116,0.317504,10
117,0.933836,117,0.349983,10
118,0.927561,118,0.350104,10
119,0.925387,119,0.370074,10
120,0.911227,120,0.413786,10
121,0.934667,121,0.340373,10
122,0.931538,122,0.351091,10
123,0.903137,123,0.431067,10
124,0.92339,124,0.362862,10
125,0.946885,125,0.3131,10
126,0.940866,126,0.340861,10
127,0.937281,127,0.349173,10
128,0.947274,128,0.316858,10
129,0.932902,129,0.344092,10
130,0.94842,130,0.309479,10
131,0.929839,131,0.367948,10
132,0.9496,132,0.311426,10
133,0.91732,133,0.38882,10
134,0.927765,134,0.370814,10
135,0.958128,135,0.282214,10
136,0.944305,136,0.314974,10
137,0.955679,137,0.270925,10
138,0.932779,138,0.35328,10
139,0.933114,139,0.349768,10
140,0.944266,140,0.307854,10
141,0.954114,141,0.299093,10
142,0.921822,142,0.38951,10
143,0.919396,143,0.371948,10
144,0.921,144,0.363238,10
145,0.923366,145,0.372833,10
0,0.943368,0,0.322131,10
1,0.933056,1,0.349753,10
2,0.95576,2,0.296027,10
3,0.946357,3,0.307045,10
4,0.928369,4,0.358797,10
5,0.948157,5,0.311304,10
6,0.944127,6,0.309528,10
7,0.923823,7,0.373346,10
8,0.929646,8,0.357786,10
9,0.928492,9,0.361519,10
10,0.920877,10,0.371949,10
11,0.950082,11,0.303276,10
12,0.957279,12,0.286415,10
13,0.953606,13,0.29465,10
14,0.930208,14,0.371914,10
15,0.957968,15,0.284821,10
16,0.939364,16,0.325777,10
17,0.915285,17,0.414875,10
18,0.941425,18,0.319107,10
19,0.944139,19,0.327559,10
20,0.951318,20,0.300026,10
21,0.952699,21,0.295564,10
22,0.928032,22,0.37923,10
23,0.930007,23,0.357575,10
24,0.921575,24,0.371049,10
25,0.907464,25,0.436193,10
26,0.908754,26,0.420927,10
27,0.913421,27,0.418984,10
28,0.851758,28,0.642694,10
29,0.892162,29,0.490798,10
30,0.930166,30,0.351544,10
31,0.91775,31,0.399564,10
32,0.902025,32,0.408496,10
33,0.920652,33,0.37893,10
34,0.852974,34,0.552618,10
35,0.901296,35,0.435165,10
36,0.87737,36,0.543215,10
37,0.877205,37,0.474537,10
38,0.859636,38,0.51999,10
39,0.957767,39,0.291513,10
40,0.926398,40,0.352434,10
41,0.942335,41,0.329705,10
42,0.912917,42,0.42389,10
43,0.924801,43,0.376665,10
44,0.933479,44,0.367742,10
45,0.91374,45,0.402296,10
46,0.947693,46,0.312643,10
47,0.93807,47,0.33777,10
48,0.917415,48,0.375435,10
49,0.897551,49,0.432482,10
50,0.922085,50,0.388696,10
51,0.922485,51,0.364092,10
52,0.94993,52,0.316232,10
53,0.922804,53,0.358123,10
54,0.915338,54,0.384998,10
55,0.931021,55,0.353494,10
56,0.958865,56,0.278633,10
57,0.944314,57,0.319621,10
58,0.938288,58,0.339679,10
59,0.957307,59,0.279884,10
60,0.923938,60,0.366161,10
61,0.89328,61,0.535348,10
62,0.911942,62,0.426891,10
63,0.919024,63,0.382118,10
64,0.916359,64,0.38601,10
65,0.927839,65,0.358755,10
66,0.936366,66,0.321104,10
67,0.903231,67,0.39861,10
68,0.920083,68,0.369363,10
69,0.931274,69,0.357665,10
70,0.938379,70,0.347654,10
71,0.931619,71,0.334721,10
72,0.914208,72,0.40015,10
73,0.932951,73,0.35221,10
74,0.919346,74,0.382351,10
75,0.959505,75,0.282195,10
76,0.939135,76,0.333729,10
77,0.963714,77,0.271204,10
78,0.947802,78,0.31528,10
79,0.906833,79,0.445576,10
80,0.945937,80,0.327339,10
81,0.94608,81,0.309108,10
82,0.941432,82,0.331122,10
83,0.922254,83,0.391314,10
84,0.936867,84,0.335547,10
85,0.956482,85,0.296181,10
86,0.943685,86,0.320521,10
87,0.953988,87,0.288682,10
88,0.919175,88,0.377053,10
89,0.92852,89,0.346483,10
90,0.936594,90,0.353567,10
91,0.940125,91,0.324503,10
92,0.938178,92,0.333757,10
93,0.916696,93,0.371577,10
94,0.94215,94,0.322928,10
95,0.94058,95,0.317841,10
96,0.952488,96,0.285395,10
97,0.910685,97,0.403877,10
98,0.951748,98,0.297502,10
99,0.944079,99,0.320527,10
100,0.937409,100,0.345807,10
101,0.941243,101,0.326444,10
102,0.885209,102,0.478111,10
103,0.946991,103,0.311244,10
104,0.945837,104,0.318901,10
105,0.938047,105,0.343967,10
106,0.941116,106,0.325816,10
107,0.939509,107,0.325584,10
108,0.956083,108,0.288596,10
109,0.956988,109,0.287602,10
110,0.923552,110,0.364583,10
111,0.956607,111,0.277427,10
112,0.93073,112,0.342022,10
113,0.940843,113,0.316846,10
114,0.959188,114,0.27783,10
115,0.954305,115,0.294505,10
116,0.934409,116,0.364354,10
117,0.932365,117,0.382306,10
118,0.929473,118,0.363558,10
119,0.954919,119,0.297684,10
120,0.94123,120,0.320901,10
121,0.96144,121,0.266311,10
122,0.954407,122,0.283026,10
123,0.934358,123,0.354867,10
124,0.943898,124,0.314628,10
125,0.911969,125,0.405672,10
126,0.884553,126,0.481524,10
127,0.938628,127,0.332541,10
128,0.945674,128,0.318485,10
129,0.906918,129,0.433797,10
130,0.908315,130,0.412566,10
131,0.934888,131,0.335469,10
132,0.922499,132,0.38924,10
133,0.940641,133,0.341737,10
134,0.950906,134,0.308436,10
135,0.911135,135,0.391543,10
136,0.927689,136,0.395397,10
137,0.923661,137,0.379889,10
138,0.933574,138,0.359723,10
139,0.939103,139,0.356489,10
140,0.957835,140,0.279686,10
141,0.927163,141,0.392891,10
142,0.946869,142,0.314323,10
143,0.931201,143,0.356929,10
144,0.940729,144,0.324022,10
145,0.939003,145,0.309279,10
0,0.863234,0,0.573329,10
1,0.911506,1,0.391262,10
2,0.817688,2,0.726859,10
3,0.858106,3,0.548545,10
4,0.910019,4,0.42455,10
5,0.891319,5,0.47456,10
6,0.902105,6,0.440289,10
7,0.889589,7,0.4644,10
8,0.891289,8,0.467045,10
9,0.899175,9,0.440272,10
10,0.834148,10,0.720331,10
11,0.887387,11,0.46406,10
12,0.899311,12,0.436478,10
13,0.925644,13,0.372302,10
14,0.907036,14,0.449518,10
15,0.914992,15,0.378939,10
16,0.916186,16,0.38994,10
17,0.915456,17,0.405752,10
18,0.921449,18,0.373796,10
19,0.873518,19,0.509138,10
20,0.923699,20,0.385244,10
21,0.937945,21,0.341029,10
22,0.954054,22,0.287207,10
23,0.943404,23,0.317122,10
24,0.955037,24,0.308061,10
25,0.94334,25,0.318056,10
26,0.938497,26,0.333607,10
27,0.923436,27,0.370401,10
28,0.926336,28,0.368331,10
29,0.915,29,0.386762,10
30,0.913065,30,0.420481,10
31,0.896666,31,0.450174,10
32,0.94993,32,0.305238,10
33,0.914916,33,0.403156,10
34,0.866955,34,0.553318,10
35,0.876445,35,0.523952,10
36,0.880142,36,0.547186,10
37,0.92911,37,0.385597,10
38,0.952043,38,0.303713,10
39,0.860645,39,0.596404,10
40,0.887783,40,0.491929,10
41,0.903426,41,0.41665,10
42,0.945771,42,0.319995,10
43,0.943364,43,0.334078,10
44,0.870887,44,0.510774,10
45,0.935884,45,0.345947,10
46,0.904829,46,0.45653,10
47,0.932458,47,0.350566,10
48,0.911831,48,0.405557,10
49,0.952781,49,0.318566,10
50,0.942957,50,0.328804,10
51,0.945156,51,0.329907,10
52,0.880952,52,0.541568,10
53,0.946517,53,0.311146,10
54,0.890952,54,0.478097,10
55,0.919044,55,0.410962,10
56,0.953165,56,0.293445,10
57,0.937074,57,0.349088,10
58,0.894717,58,0.444712,10
59,0.943292,59,0.315847,10
60,0.937168,60,0.33477,10
61,0.932034,61,0.361909,10
62,0.930943,62,0.349841,10
63,0.946947,63,0.317541,10
64,0.857181,64,0.625594,10
65,0.921892,65,0.403846,10
66,0.952298,66,0.293248,10
67,0.923442,67,0.366773,10
68,0.890797,68,0.458904,10
69,0.936693,69,0.34597,10
70,0.940283,70,0.336234,10
71,0.924295,71,0.375661,10
72,0.951103,72,0.315779,10
73,0.952641,73,0.30974,10
74,0.92851,74,0.357013,10
75,0.926214,75,0.372561,10
76,0.905954,76,0.40511,10
77,0.92949,77,0.345258,10
78,0.949871,78,0.30738,10
79,0.920451,79,0.387653,10
80,0.943226,80,0.31069,10
81,0.932725,81,0.335101,10
82,0.936269,82,0.347295,10
83,0.954603,83,0.298177,10
84,0.92619,84,0.352922,10
85,0.922523,85,0.401344,10
86,0.937749,86,0.331979,10
87,0.946389,87,0.341523,10
88,0.930838,88,0.395102,10
89,0.929453,89,0.343848,10
90,0.928434,90,0.372529,10
91,0.952835,91,0.303609,10
92,0.899018,92,0.458331,10
93,0.920393,93,0.377845,10
94,0.904166,94,0.451108,10
95,0.906633,95,0.4305,10
96,0.934688,96,0.37428,10
97,0.933433,97,0.346802,10
98,0.962622,98,0.279803,10
99,0.92977,99,0.365549,10
100,0.951537,100,0.318994,10
101,0.927151,101,0.377796,10
102,0.931508,102,0.367369,10
103,0.951758,103,0.302962,10
104,0.941754,104,0.322719,10
105,0.915111,105,0.414887,10
106,0.960001,106,0.28353,10
107,0.908477,107,0.427929,10
108,0.915486,108,0.384297,10
109,0.908817,109,0.413945,10
110,0.921768,110,0.387414,10
111,0.942077,111,0.313857,10
112,0.932869,112,0.355393,10
113,0.945606,113,0.332556,10
114,0.949134,114,0.302014,10
115,0.896712,115,0.435352,10
116,0.916174,116,0.422403,10
117,0.949295,117,0.304958,10
118,0.906793,118,0.415967,10
119,0.926745,119,0.364189,10
120,0.894396,120,0.444103,10
121,0.916781,121,0.380797,10
122,0.941538,122,0.340251,10
123,0.951017,123,0.287633,10
124,0.915643,124,0.383732,10
125,0.950313,125,0.302664,10
126,0.933327,126,0.344958,10
127,0.963708,127,0.258215,10
128,0.935197,128,0.348281,10
129,0.952878,129,0.281502,10
130,0.95985,130,0.274358,10
131,0.922155,131,0.38162,10
132,0.969002,132,0.263313,10
133,0.936305,133,0.336121,10
134,0.935063,134,0.344383,10
135,0.942644,135,0.31904,10
136,0.940197,136,0.329254,10
137,0.931653,137,0.359452,10
138,0.898843,138,0.445434,10
139,0.942011,139,0.346897,10
140,0.96473,140,0.271253,10
141,0.898014,141,0.473179,10
142,0.929939,142,0.356531,10
143,0.947746,143,0.300038,10
144,0.882797,144,0.451347,10
145,0.893304,145,0.484135,10
0,0.922533,0,0.385653,10
1,0.932387,1,0.344742,10
2,0.942601,2,0.317365,10
3,0.947358,3,0.312215,10
4,0.932719,4,0.344752,10
5,0.921347,5,0.372495,10
6,0.92304,6,0.390349,10
7,0.914755,7,0.374978,10
8,0.937873,8,0.337044,10
9,0.951726,9,0.313102,10
10,0.957895,10,0.27746,10
11,0.928127,11,0.354077,10
12,0.924632,12,0.382695,10
13,0.929555,13,0.346882,10
14,0.943987,14,0.309485,10
15,0.949851,15,0.305415,10
16,0.899152,16,0.452333,10
17,0.939735,17,0.336984,10
18,0.925766,18,0.375841,10
19,0.930962,19,0.354737,10
20,0.943878,20,0.335595,10
21,0.963812,21,0.26675,10
22,0.952823,22,0.292173,10
23,0.904423,23,0.427782,10
24,0.953008,24,0.285707,10
25,0.919873,25,0.36201,10
26,0.945608,26,0.347655,10
27,0.86376,27,0.547401,10
28,0.773506,28,0.784381,10
29,0.80821,29,0.816992,10
30,0.875054,30,0.509533,10
31,0.885932,31,0.489507,10
32,0.918601,32,0.379586,10
33,0.947442,33,0.314727,10
34,0.83818,34,0.683572,10
35,0.782139,35,0.915425,10
36,0.836474,36,0.644372,10
37,0.849163,37,0.576506,10
38,0.787851,38,0.932936,10
39,0.802613,39,0.82225,10
40,0.917668,40,0.376968,10
41,0.899823,41,0.44949,10
42,0.904853,42,0.469253,10
43,0.902691,43,0.462294,10
44,0.85066,44,0.628992,10
45,0.906775,45,0.452758,10
46,0.907404,46,0.445846,10
47,0.904309,47,0.492262,10
48,0.843876,48,0.638011,10
49,0.91667,49,0.391489,10
50,0.920835,50,0.386817,10
51,0.961303,51,0.28478,10
52,0.871832,52,0.55289,10
53,0.923629,53,0.378811,10
54,0.894344,54,0.458781,10
55,0.936012,55,0.349741,10
56,0.860669,56,0.540482,10
57,0.931005,57,0.378139,10
58,0.913467,58,0.435495,10
59,0.917628,59,0.394324,10
60,0.868063,60,0.576689,10
61,0.898842,61,0.428176,10
62,0.958397,62,0.30025,10
63,0.953875,63,0.294667,10
64,0.926781,64,0.370665,10
65,0.915033,65,0.417826,10
66,0.912684,66,0.438146,10
67,0.936548,67,0.351877,10
68,0.834609,68,0.67073,10
69,0.928745,69,0.370368,10
70,0.880876,70,0.509091,10
71,0.906464,71,0.419142,10
72,0.929814,72,0.366406,10
73,0.939832,73,0.34068,10
74,0.901621,74,0.436225,10
75,0.865548,75,0.646208,10
76,0.857492,76,0.556838,10
77,0.853526,77,0.576876,10
78,0.873763,78,0.572287,10
79,0.906436,79,0.433687,10
80,0.908345,80,0.411485,10
81,0.916871,81,0.408923,10
82,0.894325,82,0.45046,10
83,0.928733,83,0.363168,10
84,0.950588,84,0.306215,10
85,0.89371,85,0.465867,10
86,0.911739,86,0.407343,10
87,0.911773,87,0.42967,10
88,0.908899,88,0.441374,10
89,0.934318,89,0.345843,10
90,0.935894,90,0.343467,10
91,0.913991,91,0.411311,10
92,0.924435,92,0.371432,10
93,0.935816,93,0.358718,10
94,0.920231,94,0.393289,10
95,0.933897,95,0.350452,10
96,0.925012,96,0.370327,10
97,0.883377,97,0.471982,10
98,0.917631,98,0.381257,10
99,0.924297,99,0.370268,10
100,0.913166,100,0.421792,10
101,0.914346,101,0.434945,10
102,0.936107,102,0.358822,10
103,0.905633,103,0.451286,10
104,0.896005,104,0.47272,10
105,0.897483,105,0.456946,10
106,0.952374,106,0.297278,10
107,0.910203,107,0.410742,10
108,0.923462,108,0.361636,10
109,0.923689,109,0.383742,10
110,0.890984,110,0.456376,10
111,0.919888,111,0.381036,10
112,0.921832,112,0.391874,10
113,0.920474,113,0.439796,10
114,0.908501,114,0.431004,10
115,0.955523,115,0.299393,10
116,0.877802,116,0.543913,10
117,0.927872,117,0.365952,10
118,0.943814,118,0.338956,10
119,0.939593,119,0.331854,10
120,0.906262,120,0.409936,10
121,0.891034,121,0.455855,10
122,0.890625,122,0.454536,10
123,0.915113,123,0.394956,10
124,0.903584,124,0.412859,10
125,0.937582,125,0.342178,10
126,0.94276,126,0.338154,10
127,0.94043,127,0.320355,10
128,0.957769,128,0.281979,10
129,0.922059,129,0.375814,10
130,0.941776,130,0.337113,10
131,0.86278,131,0.521018,10
132,0.892003,132,0.47797,10
133,0.894709,133,0.459839,10
134,0.93419,134,0.362826,10
135,0.867469,135,0.595084,10
136,0.94215,136,0.324333,10
137,0.870903,137,0.505418,10
138,0.895622,138,0.44041,10
139,0.924624,139,0.375745,10
140,0.821465,140,0.739527,10
141,0.89378,141,0.467991,10
142,0.863117,142,0.520038,10
143,0.937819,143,0.325252,10
144,0.886398,144,0.471202,10
145,0.90296,145,0.431384,10
0,0.937232,0,0.329676,10
1,0.901736,1,0.443465,10
2,0.912939,2,0.404163,10
3,0.948462,3,0.31575,10
4,0.922864,4,0.391403,10
5,0.915111,5,0.418493,10
6,0.813174,6,0.728534,10
7,0.880756,7,0.522684,10
8,0.933341,8,0.345793,10
9,0.913174,9,0.399137,10
10,0.907058,10,0.439432,10
11,0.927476,11,0.352919,10
12,0.92306,12,0.384174,10
13,0.901043,13,0.462803,10
14,0.91887,14,0.396882,10
15,0.943444,15,0.33575,10
16,0.962,16,0.272197,10
17,0.915183,17,0.397637,10
18,0.924371,18,0.388885,10
19,0.944813,19,0.330233,10
20,0.946865,20,0.306952,10
21,0.896258,21,0.48918,10
22,0.950762,22,0.313637,10
23,0.934685,23,0.334953,10
24,0.944858,24,0.310275,10
25,0.923563,25,0.384188,10
26,0.94218,26,0.321004,10
27,0.921973,27,0.382609,10
28,0.914515,28,0.411219,10
29,0.839435,29,0.692855,10
30,0.921979,30,0.366361,10
31,0.912512,31,0.397723,10
32,0.944994,32,0.32218,10
33,0.927713,33,0.370808,10
34,0.941028,34,0.340449,10
35,0.926302,35,0.372362,10
36,0.890251,36,0.468802,10
37,0.935974,37,0.349569,10
38,0.923725,38,0.410759,10
39,0.929486,39,0.371694,10
40,0.933965,40,0.36065,10
41,0.955549,41,0.29203,10
42,0.942316,42,0.326279,10
43,0.957546,43,0.287908,10
44,0.91774,44,0.404124,10
45,0.935707,45,0.360771,10
46,0.946449,46,0.321549,10
47,0.934939,47,0.376793,10
48,0.944864,48,0.348177,10
49,0.941813,49,0.335495,10
50,0.935627,50,0.367513,10
51,0.964629,51,0.267789,10
52,0.955752,52,0.284599,10
53,0.89908,53,0.45303,10
54,0.948139,54,0.318067,10
55,0.954722,55,0.303175,10
56,0.949512,56,0.315029,10
57,0.954411,57,0.307507,10
58,0.957855,58,0.295356,10
59,0.930587,59,0.341973,10
60,0.890299,60,0.449913,10
61,0.910984,61,0.431574,10
62,0.939047,62,0.334021,10
63,0.938046,63,0.331138,10
64,0.918882,64,0.400489,10
65,0.949608,65,0.308709,10
66,0.911703,66,0.403798,10
67,0.953719,67,0.293332,10
68,0.937387,68,0.365435,10
69,0.952402,69,0.294348,10
70,0.938551,70,0.325699,10
71,0.947109,71,0.30668,10
72,0.959762,72,0.285815,10
73,0.927759,73,0.368841,10
74,0.938182,74,0.338025,10
75,0.941781,75,0.329605,10
76,0.935133,76,0.380074,10
77,0.951246,77,0.29732,10
78,0.934419,78,0.338892,10
79,0.941415,79,0.329255,10
80,0.91941,80,0.388764,10
81,0.93704,81,0.330884,10
82,0.952241,82,0.30762,10
83,0.925786,83,0.366888,10
84,0.948767,84,0.307274,10
85,0.924988,85,0.363549,10
86,0.922537,86,0.388792,10
87,0.917987,87,0.390441,10
88,0.941167,88,0.340737,10
89,0.926374,89,0.372939,10
90,0.922121,90,0.406861,10
91,0.92835,91,0.361838,10
92,0.913828,92,0.41312,10
93,0.917246,93,0.386454,10
94,0.955703,94,0.296154,10
95,0.930386,95,0.347614,10
96,0.866357,96,0.494558,10
97,0.922998,97,0.390444,10
98,0.946578,98,0.313533,10
99,0.942941,99,0.330279,10
100,0.933094,100,0.355749,10
101,0.946694,101,0.313743,10
102,0.946132,102,0.308535,10
103,0.939689,103,0.326392,10
104,0.922169,104,0.381667,10
105,0.922692,105,0.371162,10
106,0.964043,106,0.266383,10
107,0.935442,107,0.348377,10
108,0.931332,108,0.349736,10
109,0.945749,109,0.332298,10
110,0.896758,110,0.456408,10
111,0.903277,111,0.471651,10
112,0.937108,112,0.350479,10
113,0.944825,113,0.313572,10
114,0.933766,114,0.343995,10
115,0.937805,115,0.33204,10
116,0.961765,116,0.277443,10
117,0.93128,117,0.348828,10
118,0.945686,118,0.31372,10
119,0.941865,119,0.320751,10
120,0.938057,120,0.335032,10
121,0.925517,121,0.361851,10
122,0.89568,122,0.460996,10
123,0.966451,123,0.276965,10
124,0.965729,124,0.262607,10
125,0.881276,125,0.483392,10
126,0.897091,126,0.461508,10
127,0.918145,127,0.384599,10
128,0.941576,128,0.330635,10
129,0.945,129,0.340002,10
130,0.940544,130,0.320297,10
131,0.854238,131,0.528461,10
132,0.89858,132,0.482872,10
133,0.944803,133,0.331438,10
134,0.890516,134,0.457285,10
135,0.953223,135,0.294753,10
136,0.927735,136,0.362536,10
137,0.931898,137,0.364905,10
138,0.911163,138,0.432373,10
139,0.923922,139,0.387002,10
140,0.93527,140,0.34098,10
141,0.954987,141,0.283104,10
142,0.95307,142,0.299995,10
